Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Time	1	RunningTime	-1	Rank	-1	Lap	0	Points	0.00
Layout	RankOrientedMeet	MeetName	ПЕРВЕНСТВО ПЕНЗЕНСКОЙ ОБЛАСТИ ПО ПЛАВАНИЮ СРЕДИ ЮНОШЕЙ И ДЕВУШЕК
Meet	City	Пенза
Time	1	RunningTime	327272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	328372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	329472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	330572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	331672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	332772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	333872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	334972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	336072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	337172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	338272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	339372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	340372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	341472	Rank	-1	Lap	1	Points	0.00
Time	5	LaneTime	341117	Rank	2	Lap	1	Points	0.00
Time	1	RunningTime	342572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	343672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	344772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	345872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	347172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	348272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	349372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	350472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	351572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	352672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	353772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	354872	Rank	-1	Lap	1	Points	0.00
Time	3	LaneTime	353885	Rank	3	Lap	1	Points	0.00
Time	1	RunningTime	355972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	357072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	358072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	359172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	360272	Rank	-1	Lap	1	Points	0.00
Time	2	LaneTime	359250	Rank	4	Lap	1	Points	0.00
Time	6	LaneTime	359336	Rank	5	Lap	1	Points	0.00
Time	1	RunningTime	361372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	362472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	363572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	364672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	365772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	366872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	367972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	369072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	370172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	371272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	372372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	373472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	374572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	375572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	376672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	377772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	378872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	379972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	381072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	382172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	383272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	384372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	385472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	386572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	387672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	388772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	389872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	390972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	392072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	393072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	394172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	395272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	396372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	397472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	398572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	399672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	400772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	401872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	402972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	404072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	405172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	406272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	407372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	408472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	409572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	410572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	411672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	412772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	413872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	414972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	416072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	417172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	418272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	419372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	420472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	421572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	422672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	423772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	424872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	425972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	427072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	428072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	429172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	430272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	431372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	432472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	433572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	434672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	435772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	436872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	437972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	439072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	440172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	441272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	442372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	443472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	444572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	445572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	446672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	447772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	448872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	449972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	451072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	452172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	453272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	454372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	455472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	456572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	457672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	458772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	459872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	460972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	462072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	463072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	464172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	465272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	466372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	467472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	468572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	469672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	470772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	471872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	472972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	474072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	475172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	476272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	477372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	478472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	479572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	480572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	481672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	482772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	483872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	484972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	486072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	487172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	488272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	489372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	490472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	491572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	492672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	493772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	494872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	495972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	497072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	498072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	499172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	500272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	501372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	502472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	503572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	504672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	505772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	506872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	507972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	509072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	510172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	511272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	512372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	513472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	514572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	515572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	516672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	517772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	518872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	519972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	521072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	522172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	523272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	524372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	525472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	526572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	527672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	528772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	529872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	530972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	532072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	533072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	534172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	535272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	536372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	537472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	538572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	539672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	540772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	541872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	542972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	544072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	545172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	546272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	547172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	548272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	549372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	550372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	551472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	552572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	553672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	554772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	555872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	556972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	558072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	559172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	560272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	561372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	562472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	563572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	564672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	565772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	566872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	567872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	568972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	570072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	571172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	572272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	573372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	574472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	575572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	576672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	577772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	578872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	579972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	581072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	582172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	583272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	584372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	585372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	586472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	587572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	588672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	589772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	590872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	591972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	593072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	594172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	595272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	596572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	597672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	598772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	599872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	600972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	602072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	603072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	604172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	605272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	606372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	607472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	608572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	609672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	610772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	611872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	612972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	614072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	615172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	616272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	617372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	618472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	619572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	620572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	621672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	622772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	623872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	624972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	626072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	627172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	628272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	629372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	630472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	631572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	632672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	633772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	634872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	635972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	637072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	638072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	639172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	640272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	641372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	642472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	643572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	644672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	645772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	646672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	647772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	648872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	649972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	651072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	652172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	653272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	654372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	655372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	656472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	657572	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	658672	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	659772	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	660872	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	661972	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	663072	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	664172	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	665272	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	666372	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	667472	Rank	-1	Lap	1	Points	0.00
Time	1	RunningTime	668572	Rank	-1	Lap	1	Points	0.00
Time	4	LaneTime	668408	Rank	1	Lap	2	Points	0.00
Time	1	RunningTime	669672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	670772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	671872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	672872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	673972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	675072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	676172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	677272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	678372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	679472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	680572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	681672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	682772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	683872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	684972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	686072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	687172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	688272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	689372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	690372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	691472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	692572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	693672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	694772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	695872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	697172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	698272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	699872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	700472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	701572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	702672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	703772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	704872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	705972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	707072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	708072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	709172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	710272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	711372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	712472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	713572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	714672	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	715772	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	716872	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	717972	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	719072	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	720172	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	721272	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	722372	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	723472	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	724572	Rank	-1	Lap	2	Points	0.00
Time	1	RunningTime	725572	Rank	-1	Lap	2	Points	0.00
